id;product_id;express_sortiment;voll_sortiment;product_lager_id;produktname;beschreibung;ek;vk;ustr;Verpackungsinhalt;Verpackungseinheit;lagerbestand;lagerueberwachung;kat_id;kategorie;unterkategorie;direktkategorie;pfand;gewicht;kalorien;verpackung;bildname;bildname_inhaltsstoffe;neu_grundpreis;neu_inhaltsstoffe;neu_zusatzst;neu_naehrwerte;neu_pflichthinweis;numReviews;rating;tiefkuehlware;kasten;trockenware;kuehlware;createdAt;updatedAt;pictureurl;Altersgrenze
174;201174;true;false;0;YUM YUM;INST.NUDELGER. RIND;0.31;0.49;0.07;185;G;0;false;0;Fertiggerichte & Konserven;FERTIGGERICHTE INSTANT;FERTIGGERICHTE INSTANT;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
175;201175;true;false;0;RUEGENFISCH;BRATHERING IN MARINADE;1.47;1.99;0.07;185;G;0;false;0;Fisch;RAEUCHERFISCH;RAEUCHERFISCH;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
176;201176;true;false;0;SAUPIQUET;THUNFISCHFIL.IN WASSER;1.9;2.59;0.07;55;G;0;false;0;Fisch;THUNFISCH;THUNFISCH;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
177;201177;true;false;0;SAUPIQUET;THUNF.FIL.SONNENBL.OEL;1.9;2.59;0.07;55;G;0;false;0;Fisch;THUNFISCH;THUNFISCH;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
178;201178;true;false;0;SAUPIQUET;THUNFISCH IN OLIVENOEL;2.06;2.79;0.07;55;G;0;false;0;Fisch;THUNFISCH;THUNFISCH;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
179;201179;true;false;0;BAREBELLS;SALTY PEANUT;1.62;2.49;0.07;250;ML;0;false;0;Gesundheit & Fitness;PROTEIN RIEGEL / BALLS E-MWST;PROTEIN RIEGEL / BALLS E-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
180;201180;true;false;0;BAREBELLS;WHITE CHOCOLATE ALMOND;1.62;2.49;0.07;250;ML;0;false;0;Gesundheit & Fitness;PROTEIN RIEGEL / BALLS E-MWST;PROTEIN RIEGEL / BALLS E-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
181;201181;true;false;0;BAREBELLS;HAZELNUT & NOUGAT;1.62;2.49;0.07;35;G;0;false;0;Gesundheit & Fitness;PROTEIN RIEGEL / BALLS E-MWST;PROTEIN RIEGEL / BALLS E-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
182;201182;true;false;0;TRUE FRUITS;SMOOTHIE TRUE YELLOW;1.75;2.49;0.19;45;G;0;false;0;Gesundheit & Fitness;SOFORTV. SMOOTHIES-CONV.V-MWST;SOFORTV. SMOOTHIES-CONV.V-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
183;201183;true;false;0;TRUE FRUITS;SMOOTHIE TRUE PINK;1.75;2.49;0.19;0,7;L;0;false;0;Gesundheit & Fitness;SOFORTV. SMOOTHIES-CONV.V-MWST;SOFORTV. SMOOTHIES-CONV.V-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
184;201184;true;false;0;POWER SYSTEM;EIWEISS SCHOKO RIEGEL;0.48;0.79;0.07;1,5;L;0;false;0;Gesundheit & Fitness;PROTEIN RIEGEL / BALLS E-MWST;PROTEIN RIEGEL / BALLS E-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
185;201185;true;false;0;POWER SYSTEM;EIWEISS JOGHURT RIEGEL;0.71;0.99;0.07;1,5;L;0;false;0;Gesundheit & Fitness;PROTEIN RIEGEL / BALLS E-MWST;PROTEIN RIEGEL / BALLS E-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
186;201186;true;false;0;BAILEYS;IRISH CREAM LIKOER 17%;10.37;11.99;0.19;1,5;L;0;false;0;Getränke;FRUCHT- UND CREMELIKOERE;FRUCHT- UND CREMELIKOERE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
187;201187;true;false;0;EW L LIPTON;ICE TEA LEMON PET;1.06;1.39;0.19;1;L;0;false;0;Getränke;EISTEE PACKUNG/PET EINWEG;EISTEE PACKUNG/PET EINWEG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
188;201188;true;false;0;EW L LIPTON;ICE TEA PEACH PET;1.06;1.39;0.19;1;L;0;false;0;Getränke;EISTEE PACKUNG/PET EINWEG;EISTEE PACKUNG/PET EINWEG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
189;201189;true;false;0;EW L PFANNER;MANGO-MARACUJA BCE PET;0.88;1.79;0.19;0,7;L;0;false;0;Getränke;MEHRFRUCHTSAEF.FL.EW GLAS/PET;MEHRFRUCHTSAEF.FL.EW GLAS/PET;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
190;201190;true;false;0;EW VALENSINA;MILDER MULTI-VITAMIN;1.29;1.69;0.19;1,25;L;0;false;0;Getränke;MEHRFRUCHTSAEF.FL.EW GLAS/PET;MEHRFRUCHTSAEF.FL.EW GLAS/PET;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
191;201191;true;false;0;EW VALENSINA;MILDE ORANGE;1.29;1.69;0.19;1;L;0;false;0;Getränke;ORANGENSAEFTE FL.EW GLAS/PET;ORANGENSAEFTE FL.EW GLAS/PET;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
192;201192;true;false;0;ABSOLUT;VODKA 40 %;12.7;14.99;0.19;1;L;0;false;0;Getränke;WODKA;WODKA;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
193;201193;true;false;0;EW L SCHWEPPE;TONIC WATER PET;1.32;1.99;0.19;0,7;L;0;false;0;Getränke;MIX-U.BITTERGETRÄNKE PET/PK EW;MIX-U.BITTERGETRÄNKE PET/PK EW;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
194;201194;true;false;0;EW L AFRI;COLA 25 PET;0.67;0.99;0.19;1;L;0;false;0;Getränke;COLA-PRODUKTE,PACKUNG/PET EW;COLA-PRODUKTE,PACKUNG/PET EW;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
195;201195;true;false;0;EW L AFRI;COLA OHNE ZUCKER;0.67;0.99;0.19;0,7;L;0;false;0;Getränke;COLA-PRODUKTE,PACKUNG/PET EW;COLA-PRODUKTE,PACKUNG/PET EW;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
196;201196;true;false;0;APEROL;APERITIF BITTER 11%;8.85;10.99;0.19;1;L;0;false;0;Getränke;BITTER- UND KRAEUTERLIKOERE;BITTER- UND KRAEUTERLIKOERE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
197;201197;true;false;0;EW JA!;MULTIVITAMINSAFT PET;0.77;0.89;0.19;1;L;0;false;0;Getränke;MEHRFRUCHTSAEF.FL.EW GLAS/PET;MEHRFRUCHTSAEF.FL.EW GLAS/PET;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
198;201198;true;false;0;BOMBAY SAPPHI;LONDON DRY GIN 40%;17.09;22.99;0.19;1;L;0;false;0;Getränke;GIN;GIN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
199;201199;true;false;0;EW L ADELHOLZ;MIWA CLASSIC PET;0.45;0.65;0.19;1;L;0;false;0;Getränke;MINERAL/TAFELW.CLASSIC PK/PET EW;MINERAL/TAFELW.CLASSIC PK/PET EW;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
200;201200;true;false;0;EW L ADELHOLZ;MIWA SANFT PET;0.45;0.65;0.19;1;L;0;false;0;Getränke;MINERAL/TAFELW.CLASSIC PK/PET EW;MINERAL/TAFELW.CLASSIC PK/PET EW;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
201;201201;true;false;0;PK HAPPY DAY;MARACUJA;1.48;1.99;0.19;0,75;L;0;false;0;Getränke;SONSTIGE OBSTSAEFTE PACKUNG;SONSTIGE OBSTSAEFTE PACKUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
202;201202;true;false;0;PK HAPPY DAY;CRANBERRY;1.43;1.99;0.19;0,7;L;0;false;0;Getränke;SONSTIGE OBSTSAEFTE PACKUNG;SONSTIGE OBSTSAEFTE PACKUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
203;201203;true;false;0;PK HAPPY DAY;SCHWARZE JOHANNISBEERE;1.38;1.99;0.19;0,7;L;0;false;0;Getränke;SONSTIGE OBSTSAEFTE PACKUNG;SONSTIGE OBSTSAEFTE PACKUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
204;201204;true;false;0;LILLET;LILLET ROSE 17% VOL;12.68;14.99;0.19;0,7;L;0;false;0;Getränke;APERITIF,LIKÖR,DESSERTWEINE/ASIA;APERITIF,LIKÖR,DESSERTWEINE/ASIA;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;18
205;201205;true;false;0;FINSBURY;LONDON DRY GIN 37,5%;7.19;9.99;0.19;1;L;0;false;0;Getränke;GIN;GIN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
206;201206;true;false;0;NORDBRAND;PFEFFERMINZLIKOER 18%;3.65;4.49;0.19;1;L;0;false;0;Getränke;FRUCHT- UND CREMELIKOERE;FRUCHT- UND CREMELIKOERE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
207;201207;true;false;0;BERLINER LUFT;KL. PFEFFERMINZLIK.18%;5.59;6.99;0.19;1;L;0;false;0;Getränke;FRUCHT- UND CREMELIKOERE;FRUCHT- UND CREMELIKOERE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
208;201208;true;false;0;PK PFANNER;MANGO MARACUJA NEKTAR;1.09;1.59;0.19;1;L;0;false;0;Getränke;APFELSAEFTE PACKUNG;APFELSAEFTE PACKUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
209;201209;true;false;0;PK PFANNER;APFELSAFT;1.01;1.59;0.19;0,25;L;0;false;0;Getränke;APFELSAEFTE PACKUNG;APFELSAEFTE PACKUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
210;201210;true;false;0;PK PFANNER;SCHW. JOHANNISBEER;1.09;1.79;0.19;0,25;L;0;false;0;Getränke;SONSTIGE OBSTSAEFTE PACKUNG;SONSTIGE OBSTSAEFTE PACKUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
211;201211;true;false;0;PK WOLFRA;APFEL NATURTRUEB;1.2;1.99;0.19;30;ST;0;false;0;Getränke;APFELSAEFTE PACKUNG;APFELSAEFTE PACKUNG;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
212;201212;true;false;0;DS L RED BULL;ENERGY DRINK;1.07;1.28;0.19;4,31;KG;0;false;0;Getränke;ENERGY DRINKS DOSE/PET EW;ENERGY DRINKS DOSE/PET EW;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
213;201213;true;false;0;DS R MAXIMAL;MAXIMAL G ENERGY DRINK;0.19;0.69;0.19;2,5;L;0;false;0;Getränke;ENERGY DRINKS DOSE/PET EW;ENERGY DRINKS DOSE/PET EW;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
214;201214;true;false;0;JA!;MUELLBEUTEL 25L;0.32;0.53;0.19;2,75;KG;0;false;0;Haushalt, Bad & Waschen;MUELLBEUTEL;MUELLBEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
215;201215;true;false;0;BURTI;CLASSIC 57WL;6.19;8.49;0.19;2,75;KG;0;false;0;Haushalt, Bad & Waschen;FEIN- U.WOLLWASCHMITTEL PULVER;FEIN- U.WOLLWASCHMITTEL PULVER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
216;201216;true;false;0;WEISSER RIESE;UNIVERSAL GEL 50WL;10.81;9.99;0.19;330;G;0;false;0;Haushalt, Bad & Waschen;GROB- U. VOLLWASCHMITTEL FLUES;GROB- U. VOLLWASCHMITTEL FLUES;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
217;201217;true;false;0;WEISSER RIESE;COLOR PULVER 50WL;10.81;9.99;0.19;1000;ML;0;false;0;Haushalt, Bad & Waschen;GROB- U. VOLLWASCHMITTEL PULVE;GROB- U. VOLLWASCHMITTEL PULVE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
218;201218;true;false;0;WEISSER RIESE;UNIVERSAL PULVER 50WL;10.81;9.99;0.19;3;ST;0;false;0;Haushalt, Bad & Waschen;GROB- U. VOLLWASCHMITTEL PULVE;GROB- U. VOLLWASCHMITTEL PULVE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
219;201219;true;false;0;PERWOLL;W&F FASERPFLEGE PULVER;2.21;3.95;0.19;1000;ML;0;false;0;Haushalt, Bad & Waschen;FEIN- U.WOLLWASCHMITTEL PULVER;FEIN- U.WOLLWASCHMITTEL PULVER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
220;201220;true;false;0;FROSCH;SPIRITUS GLAS-REINIGER;1.48;1.99;0.19;780;ML;0;false;0;Haushalt, Bad & Waschen;GLAS-/FENSTERREINIGER/SPIRITUS;GLAS-/FENSTERREINIGER/SPIRITUS;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
221;201221;true;false;0;AQUALINE;METALLTOPFREINIGER;0.22;0.85;0.19;1500;ML;0;false;0;Haushalt, Bad & Waschen;TOPFREINIGER;TOPFREINIGER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
222;201222;true;false;0;KUSCHELWEICH;SANFT & MILD 31WL;1.37;1.49;0.19;750;ML;0;false;0;Haushalt, Bad & Waschen;WEICHSPUELER;WEICHSPUELER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
223;201223;true;false;0;LENOR;SEIDENB. BLUETE 26WL;1.54;1.75;0.19;1;L;0;false;0;Haushalt, Bad & Waschen;WEICHSPUELER;WEICHSPUELER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
224;201224;true;false;0;IMPRESAN;HYGIENESPUELER UNIV.;2.09;2.99;0.19;500;ML;0;false;0;Haushalt, Bad & Waschen;HYGIENE WASCHMITTEL;HYGIENE WASCHMITTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
225;201225;true;false;0;ANTIKAL;KALKREINIGER FLASCHE;2.26;2.99;0.19;500;ML;0;false;0;Haushalt, Bad & Waschen;BAD-,WC-,SANITAER- U. ABFLUßRE;BAD-,WC-,SANITAER- U. ABFLUßRE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
226;201226;true;false;0;RORAX;ROHRFREI POWER GEL;2.44;2.99;0.19;500;ML;0;false;0;Haushalt, Bad & Waschen;BAD-,WC-,SANITAER- U. ABFLUßRE;BAD-,WC-,SANITAER- U. ABFLUßRE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
227;201227;true;false;0;FROSCH;BIO SPIRITUS MULTIF RG;1.41;1.95;0.19;20;ST;0;false;0;Haushalt, Bad & Waschen;ALLZWECKREINIGER, SCHMIERSEIFE;ALLZWECKREINIGER, SCHMIERSEIFE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
228;201228;true;false;0;FROSCH;HIMBEER-ESSIG ANTI-KA.;1.72;1.99;0.19;3;ST;0;false;0;Haushalt, Bad & Waschen;BAD-,WC-,SANITAER- U. ABFLUßRE;BAD-,WC-,SANITAER- U. ABFLUßRE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
229;201229;true;false;0;SAGROTAN;DESINFEKTION REINIGER;3;3.75;0.19;55;G;0;false;0;Haushalt, Bad & Waschen;ALLZWECKREINIGER, SCHMIERSEIFE;ALLZWECKREINIGER, SCHMIERSEIFE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
230;201230;true;false;0;JA!;MUELLBEUTEL 50 LITER;0.33;0.53;0.19;2;ST;0;false;0;Haushalt, Bad & Waschen;MUELLBEUTEL;MUELLBEUTEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
231;201231;true;false;0;SPONTEX;MOSAIK SCHWAMM 3ER;1.13;1.85;0.19;180;G;0;false;0;Haushalt, Bad & Waschen;TOPFREINIGER;TOPFREINIGER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
232;201232;true;false;0;DOMESTOS;WC STEIN POWER 5 OCEAN;1.26;1.95;0.19;100;G;0;false;0;Haushalt, Bad & Waschen;WC-STEINE;WC-STEINE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
233;201233;true;false;0;SPONTEX;SPUELSCHWAMM 2ER;1.41;1.99;0.19;25;G;0;false;0;Haushalt, Bad & Waschen;SCHWAMMTUECHER U. SCHWAEMME;SCHWAMMTUECHER U. SCHWAEMME;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
234;201234;true;false;0;VIBASEPT;HYGIENE REINIGUNGSTUEC;1.23;2.15;0.19;732;G;0;false;0;Haushalt, Bad & Waschen;ALLZWECKREINIGER, SCHMIERSEIFE;ALLZWECKREINIGER, SCHMIERSEIFE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
235;201235;true;false;0;HEITMANN;GALLSEIFE;0.49;1.05;0.19;0;;0;false;0;Haushalt, Bad & Waschen;FLECKENREINIGER,-SALZ,ENTFAERB;FLECKENREINIGER,-SALZ,ENTFAERB;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
236;201236;true;false;0;HEITMANN;BIO-ENTKALKER;0.46;0.79;0.19;70;G;0;false;0;Haushalt, Bad & Waschen;METALLPFLEGE/ENTKALKER;METALLPFLEGE/ENTKALKER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
237;201237;true;false;0;ZEWA;SMART TOIPA;2.57;2.95;0.19;6;L;0;false;0;Haushalt, Bad & Waschen;TOILETTENPAPIER TROCKEN;TOILETTENPAPIER TROCKEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
238;201238;true;false;0;MACH MIT;KUECHENTUECHER RC 3LG;1.55;2.09;0.19;1,4;KG;0;false;0;Haushalt, Bad & Waschen;KUECHENROLLEN;KUECHENROLLEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
239;201239;true;false;0;ZOOROYAL;KNUSPERKISS REICH HUHN;0.4;0.69;0.07;100;G;0;false;0;Haustier;SNACKS KATZE;SNACKS KATZE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
240;201240;true;false;0;ZOOROYAL;ULTRA STREU KATZE;2.24;3.79;0.19;400;G;0;false;0;Haustier;SAND/STREU V-MWST;SAND/STREU V-MWST;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
241;201241;true;false;0;BEYOND;HUHN VOLLKORN;4.24;4.99;0.07;950;G;0;false;0;Haustier;TROCKENNAHRUNG HUND;TROCKENNAHRUNG HUND;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
242;201242;true;false;0;KITEKAT;BUNTE VIERFALT MP;2.67;2.99;0.07;270;G;0;false;0;Haustier;BEUTEL KATZE ;BEUTEL KATZE ;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
243;201243;true;false;0;KITEKAT;HUHN IN SOSSE;0.61;0.79;0.07;1;ST;0;false;0;Haustier;DOSENNAHRUNG KATZE;DOSENNAHRUNG KATZE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
244;201244;true;false;0;FELIX;CRUNCHY&SOFT GEFLUEGEL;2.6;3.45;0.07;100;G;0;false;0;Haustier;TROCKENNAHRUNG KATZE;TROCKENNAHRUNG KATZE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
245;201245;true;false;0;PEDIGREE;DENTA STIX GROSSE HUND;1.86;2.49;0.07;85;G;0;false;0;Haustier;SNACKS HUND;SNACKS HUND;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
246;201246;true;false;0;VITAKRAFT;HUNDEKOTBEUTEL;0.99;1.59;0.19;85;G;0;false;0;Haustier;TIERPFLEGEMITTEL V-MWST.;TIERPFLEGEMITTEL V-MWST.;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
247;201247;true;false;0;WHISKAS;1+ MIT HUHN IN GELEE;0.39;0.57;0.07;12;G;0;false;0;Haustier;BEUTEL KATZE;BEUTEL KATZE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
248;201248;true;false;0;GOURMET PERLE;ERLESENE STREIF. HUHN;0.46;0.57;0.07;5;ST;0;false;0;Haustier;BEUTEL KATZE;BEUTEL KATZE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
249;201249;true;false;0;GOURMET PERLE;ERLESENE STR. TRUTHAHN;0.46;0.57;0.07;3;ST;0;false;0;Haustier;BEUTEL KATZE;BEUTEL KATZE;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
250;201250;true;false;0;VITAKRAFT;BEEF STICK RIND;0.28;0.35;0.07;100;ST;0;false;0;Haustier;SNACKS HUND;SNACKS HUND;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
251;201251;true;false;0;ALSCHU;GRILLPFANNEN HALBRUND;1.18;1.69;0.19;36;ST;0;false;0;Home & Freizeit;FOLIEN UND HAUSHALTSPAPIER;FOLIEN UND HAUSHALTSPAPIER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
252;201252;true;false;0;VIVESS;KONFETTI 3 FACH;1.35;2.49;0.19;20;M;0;false;0;Home & Freizeit;NON-FOOD PARTYARTIKEL;NON-FOOD PARTYARTIKEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
253;201253;true;false;0;JA!;PRAEGESERVIETTEN;0.54;0.99;0.19;20;ST;0;false;0;Home & Freizeit;STANDARDSERVIETTEN;STANDARDSERVIETTEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
254;201254;true;false;0;FAVORIT;GRILLANZUENDER;0.67;1.99;0.19;3;ST;0;false;0;Home & Freizeit;HEIZHILFEN/GRILLANZUENDER;HEIZHILFEN/GRILLANZUENDER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
255;201255;true;false;0;TOPPITS;FRISCHHALTEFOLIE;1.1;1.69;0.19;40;ST;0;false;0;Home & Freizeit;FOLIEN UND HAUSHALTSPAPIER;FOLIEN UND HAUSHALTSPAPIER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
256;201256;true;false;0;TOPPITS;BACKPAPIER BOEGEN;1.64;2.39;0.19;10;M;0;false;0;Home & Freizeit;FOLIEN UND HAUSHALTSPAPIER;FOLIEN UND HAUSHALTSPAPIER;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
257;201257;true;false;0;VIVESS-STYLE;LUFTSCHLANGEN 3ER;0.52;1.29;0.19;1;ST;0;false;0;Home & Freizeit;NON-FOOD PARTYARTIKEL;NON-FOOD PARTYARTIKEL;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
258;201258;true;false;0;JA!;MOTIV-SERVIETTE FLORAL;0.82;0.95;0.19;20;ST;0;false;0;Home & Freizeit;DEKORATIVE SERVIETTEN;DEKORATIVE SERVIETTEN;0;0;;;;;0;;;;;0;0;false;false;false;false;;;https://www.walhalla-software-dev.de/regensbutler_product_images/;0
